Qtd_Colunas,Colunas,Silhouette_Score,Perc_acertos_class,K_melhor
4,"Classification Key,Country,No. Affected,Total Damage ('000 US$)_corrigido",0.4018471506238211,99.44433010907593,4
4,"Classification Key,Country,No. Homeless,Total Affected",0.40103177227284775,99.44433010907593,10
4,"Classification Key,Country,No. Homeless,Number of Days",0.41544050512993774,99.42374974274541,5
4,"Classification Key,Country,No. Homeless,Total Impacted",0.40103105350814683,99.44433010907593,10
4,"Classification Key,Country,No. Homeless,Fatality Rate",0.3665593512714572,98.72401728750772,5
4,"Classification Key,Country,No. Homeless,Insured Damage ('000 US$)_corrigido",0.40083595287257334,98.72401728750772,10
4,"Classification Key,Country,No. Homeless,Total Damage ('000 US$)_corrigido",0.3999843035258297,99.44433010907593,7
4,"Classification Key,Country,Total Affected,Number of Days",0.3813511847816303,99.21794607944021,6
4,"Classification Key,Country,Total Affected,Total Impacted",0.3787541908018621,99.60897303972011,5
4,"Classification Key,Country,Total Affected,Fatality Rate",0.3335491764242685,99.44433010907593,3
4,"Classification Key,Country,Total Affected,Insured Damage ('000 US$)_corrigido",0.3953236529909462,99.34142827742333,10
4,"Classification Key,Country,Total Affected,Total Damage ('000 US$)_corrigido",0.3768223149444426,98.99156204980449,8
4,"Classification Key,Country,Number of Days,Total Impacted",0.3813512977808511,99.21794607944021,6
4,"Classification Key,Country,Number of Days,Fatality Rate",0.38404775616470943,99.27968717843177,3
4,"Classification Key,Country,Number of Days,Insured Damage ('000 US$)_corrigido",0.37908446472616597,99.46491047540647,4
4,"Classification Key,Country,Number of Days,Total Damage ('000 US$)_corrigido",0.38266638409105613,99.13562461411813,6
4,"Classification Key,Country,Total Impacted,Fatality Rate",0.3335491949848283,99.44433010907593,3
4,"Classification Key,Country,Total Impacted,Insured Damage ('000 US$)_corrigido",0.39532340673410254,99.34142827742333,10
4,"Classification Key,Country,Total Impacted,Total Damage ('000 US$)_corrigido",0.37682247213267966,99.03272278246553,8
4,"Classification Key,Country,Fatality Rate,Insured Damage ('000 US$)_corrigido",0.36931849768904645,99.09446388145709,7
4,"Classification Key,Country,Fatality Rate,Total Damage ('000 US$)_corrigido",0.3565335981998983,99.15620498044865,5
4,"Classification Key,Country,Insured Damage ('000 US$)_corrigido,Total Damage ('000 US$)_corrigido",0.4173626655405759,99.52665157439803,4
4,"Classification Key,Subregion,Region,OFDA/BHA Response",0.547580415881523,99.91767853467792,10
4,"Classification Key,Subregion,Region,Appeal",0.558560732483243,99.83535706935584,10
4,"Classification Key,Subregion,Region,Declaration",0.5268877559786351,99.93825890100844,10
4,"Classification Key,Subregion,Region,Start Year",0.3225095349948449,99.05330314879605,10
4,"Classification Key,Subregion,Region,Start Month",0.2997077278710355,99.32084791109281,10
4,"Classification Key,Subregion,Region,Total Deaths",0.4894538181575012,99.83535706935584,10
4,"Classification Key,Subregion,Region,No. Injured",0.5324591278323235,99.81477670302532,8
4,"Classification Key,Subregion,Region,No. Affected",0.46413922056932155,99.8970981683474,9
4,"Classification Key,Subregion,Region,No. Homeless",0.5163354302056197,99.81477670302532,10
4,"Classification Key,Subregion,Region,Total Affected",0.5005866481150483,99.73245523770323,10
4,"Classification Key,Subregion,Region,Number of Days",0.479611159998641,99.81477670302532,10
